Date,Close
1,-92.07529713
2,98.58082789
3,-125.7396387
4,15.45861132
5,-54.35332397
6,4.2443959
7,334.1013323
8,-223.410229
9,-59.6190661
10,130.6529616
11,11.94883134
12,-93.09908526
13,-189.4300552
14,296.0007646
15,-156.8793471
16,79.26983976
17,2.82958021
18,9.81414804
19,-61.77662257
20,153.3717304
21,-193.7566397
22,-18.34680064
23,33.59111355
24,46.82477269
25,-43.18644749
26,262.0135279
27,-120.4827056
28,-134.2287824
29,9.35112415
30,18.65240361
31,120.6600376
32,-14.83793013
33,-185.3602493
34,234.2230667
35,-195.5500216
36,-52.04778608
37,240.6930177
38,-101.1889411
39,120.6352355
40,-142.8165666
41,26.66337513
42,-94.04837011
43,25.64751584
44,-30.95523074
45,163.24551
46,0.70315478
47,-6.67004485
48,-213.2005685
49,130.4347673
50,8.17502668
51,108.805124
52,-11.6771028
53,-175.9726229
54,90.82483055
55,11.21137122
56,102.8684224
57,-84.28602992
58,-109.5297267
59,228.2088789
60,-232.6839176
61,80.21467314
62,-82.79994227
63,-3.25020135
64,74.96579595
65,-124.9146036
66,188.7213425
67,-234.3424755
68,174.7442848
69,-60.21429748
70,152.5324658
71,33.846336
72,38.4904989
73,-57.9922935
74,-206.4966428
75,87.18607422
76,99.12302445
77,-194.6804139
78,77.4195432
79,-48.51577299
80,231.4843327
81,-256.3687445
82,146.3860593
83,-56.3033325
84,-26.61502331
85,-21.18624832
86,183.710625
87,-83.51481234
88,-107.8564832
89,-29.57755678
90,-59.76782655
91,72.42951405
92,60.58089702
93,-179.4265308
94,208.2602766
95,-33.8339673
96,163.3861605
97,-237.1949366
98,47.07030152
99,150.9694469
100,-142.5729958
101,-103.7188184
102,265.320108
103,-80.97003639
104,4.56262954
105,111.5531543
106,-470.4726691
107,418.2264958
108,-163.4912139
109,62.6264422
110,-110.8025622
111,40.4908047
112,6.56881059
113,183.4561116
114,-217.8848869
115,14.45348224
116,76.31065769
117,322.8789781
118,-298.9257171
119,-323.4506264
120,332.667552
121,-70.41232258
122,-78.17369709
123,139.1926273
124,-121.5347388
125,253.8461019
126,-160.0946711
127,129.5617084
128,-204.3847576
129,80.84595814
130,-217.0744679
131,173.6139041
132,62.88502239
133,-12.1149761
134,-69.70796844
135,127.450446
136,23.99925394
137,-272.6532894
138,-2.1266366
139,139.1412297
140,-41.44311211
141,-50.86274634
142,278.1577732
143,-120.7349284
144,-141.8295492
145,-67.6617651
146,241.3810055
147,13.11745981
148,-42.53124113
149,-12.46701212
150,-59.16323769
151,-1.22659722
152,107.7547538
153,-91.91639179
154,-70.98073576
155,125.5854405
156,-122.6203778
157,9.91764482
158,158.8827212
159,-196.0830848
160,79.84602809
161,61.33972737
162,106.4839418
163,-186.1507091
164,172.150106
165,-71.31444984
166,-180.5704902
167,171.9046899
168,-4.41763793
169,-74.09529803
170,-125.7264516
171,202.9775667
172,-21.3054105
173,114.530093
174,-108.5342847
175,-109.408423
176,1.12283465
177,175.1236973
178,-88.10092786
179,-38.85902727
180,37.15840673
181,195.1364668
182,-308.7804131
183,81.64647262
184,104.9378598
185,-23.15663647
186,-11.29620357
187,40.32142841
188,-216.0156363
189,-38.6860946
190,254.0496276
191,-163.7293416
192,195.2469039
193,-147.1719384
194,138.1325461
195,11.94348273
196,-107.6518647
197,-136.2104291
198,263.3007492
199,-119.2267739
200,80.03324844
201,-107.338423
202,186.8846726
203,-200.6784864
204,-65.32191843
205,16.2186317
206,85.43860043
207,18.13422435
208,-3.56966894
209,87.09575522
210,-102.485639
211,2.80724066
212,-82.80318441
213,193.9989325
214,13.4839549
215,-152.6758863
216,90.53043382
217,-21.47526245
218,52.95147769
219,-91.60979315
220,55.05777161
221,18.87182022
222,-73.55819982
223,-9.05361677
224,167.9655262
225,-122.2530503
226,63.732354
227,-21.51166581
228,-170.5652243
229,203.6870038
230,12.6001414
231,-136.4374256
232,52.9149007
233,-104.5237468
234,129.5077308
235,-134.0342495
236,135.1581223
237,-110.4524543
238,-28.39323327
239,-64.23156426
240,78.35848629
241,78.90711194
242,-1.34121121
243,-12.71567961
244,-177.8477524
245,189.992821
246,5.05787544
247,-101.3637342
248,106.8772295
249,39.60104175
250,177.1981192
251,-44.564436
252,-11.5694187
253,-292.5627105
254,28.99058631
255,-36.94595841
256,273.5458095
257,-170.6386917
258,254.3799623
259,-162.7226153
260,10.65936389
261,75.04640665
262,-206.0765141
263,42.75960235
264,5.20865022
265,56.9880828
266,20.28892919
267,-90.54390164
268,40.14825663
269,-283.3101287
270,151.4313705
271,21.51853724
272,-28.38046443
273,-7.54105026
274,153.4601204
275,-119.0700804
276,7.13612199
277,264.2892125
278,-228.5112445
279,172.8514418
280,-132.3246329
281,188.717898
282,-253.9160117
283,4.17904927
284,13.71349729
285,47.00733344
286,64.36352171
287,11.59805235
288,-60.34495116
289,-19.76020228
290,-174.4415475
291,156.7373731
292,-17.158539
293,-242.6060105
294,334.8883837
295,-76.86653959
296,-12.89501087
297,105.3912446
298,-14.99048004
299,-181.5145263
300,59.44209345
301,2.60077624
302,-17.20392301
303,87.67453284
304,56.33319065
305,-33.88370017
306,-161.9998
307,26.2787643
308,35.97988943
309,153.4224926
310,-212.9982573
311,246.2022122
312,-138.0159005
313,-124.103426
314,183.18153
315,20.16003856
316,43.6455571
317,-24.11628913
318,-44.53454361
319,-64.80355696
320,-10.00014964
321,18.42770613
322,85.12769792
323,-86.33224936
324,-28.99508988
325,-178.9427771
326,146.318335
327,8.25743527
328,108.7278154
329,4.07143408
330,126.1831111
331,-316.1353196
332,198.3500477
333,233.483621
334,-331.2223796
335,231.5870106
336,-263.4836966
337,179.6440713
338,-120.9671826
339,20.67032746
340,-56.89232522
341,134.2608538
342,-214.858945
343,44.95590093
344,58.67216547
345,-183.49943
