Date,Close
1,11.8758237
2,-10.7467655
3,23.8274829
4,-8.8944087
5,0.7431747
6,-10.5628225
7,-4.2895037
8,100.9408959
9,38.91782726
10,26.03210743
11,70.22799591
12,78.81264531
13,55.88291973
14,4.05390318
15,97.85413255
16,55.79032844
17,84.57128037
18,90.42015443
19,98.36439884
20,84.83141207
21,135.8429312
22,82.71593927
23,82.21189908
24,97.28923315
25,116.336665
26,108.3807307
27,191.9847891
28,160.8399774
29,125.5713427
30,133.3766799
31,143.972401
32,185.1704123
33,185.7190332
34,135.1109584
35,210.3778784
36,156.7128719
37,146.0985361
38,223.3064414
39,197.9497591
40,239.1403298
41,201.2953598
42,214.2943723
43,191.0798613
44,203.774116
45,199.4875468
46,253.4611998
47,258.6721462
48,261.6711328
49,202.7109623
50,246.8413924
51,254.2939004
52,291.9354377
53,293.4323068
54,245.64052
55,277.8879691
56,286.2513805
57,322.1119072
58,301.8260982
59,273.9671802
60,347.4298439
61,282.6246686
62,311.6890705
63,291.8490879
64,295.8740275
65,323.3637662
66,290.8893852
67,352.5057879
68,287.2030453
69,344.6263307
70,331.5620415
71,382.3217812
72,397.475682
73,414.0228317
74,401.6251436
75,344.6761508
76,375.8319731
77,410.5688804
78,357.1647562
79,385.3906192
80,375.8358873
81,450.2811871
82,378.3705638
83,427.2863816
84,415.3953818
85,412.4108748
86,411.0550003
87,471.1681878
88,451.1137441
89,423.7567991
90,419.8835321
91,406.9531841
92,433.6820384
93,456.8563075
94,408.0283482
95,475.5064312
96,470.356241
97,524.3720892
98,458.2136082
99,477.3346987
100,527.6255327
101,489.853634
102,463.7379884
103,548.3340208
104,529.0430099
105,535.4117988
106,573.8777451
107,437.7359443
108,568.2038931
109,524.1565289
110,547.9444616
111,519.7036929
112,536.8509343
113,543.8215775
114,603.858411
115,543.4929449
116,552.8289896
117,580.7221869
118,682.5858803
119,597.9081652
120,505.8729773
121,610.6732429
122,594.5495461
123,576.097437
124,622.8552251
125,591.3948035
126,672.5486341
127,629.5202327
128,673.3887453
129,617.073318
130,646.3271054
131,586.2047651
132,643.2889363
133,667.154443
134,668.5199502
135,652.6075596
136,695.8426934
137,708.0424696
138,631.2464828
139,635.6084918
140,682.3508607
141,674.9179271
142,664.6591032
143,753.1064351
144,721.8859567
145,684.3370919
146,669.0385624
147,746.452864
148,755.3881019
149,747.6287296
150,748.888626
151,736.1396547
152,740.7716755
153,778.0981016
154,755.5231841
155,739.2289634
156,781.9045955
157,750.1184822
158,758.0937756
159,810.758592
160,756.9336665
161,785.887475
162,809.2893932
163,846.2345757
164,795.389363
165,852.0343948
166,835.6400598
167,786.4689128
168,843.0403198
169,846.7150284
170,829.486439
171,796.7685035
172,862.6617735
173,861.2701503
174,900.6291783
175,873.0688928
176,845.2463659
177,850.5832163
178,908.1203255
179,886.6900472
180,880.032339
181,896.179861
182,959.720801
183,872.0866771
184,901.5806189
185,938.0619768
186,936.1149859
187,937.7261248
188,954.8225533
189,895.0178625
190,888.4120341
191,969.6269224
192,925.5081199
193,989.082191
194,949.9306095
195,996.3703733
196,1004.953418
197,977.6578588
198,941.79473
199,1025.784955
200,995.0169226
201,1024.026897
202,996.8253702
203,1057.890772
204,1002.687226
205,988.0906506
206,997.9562401
207,1028.58782
208,1039.028088
209,1042.957187
210,1074.085913
211,1048.340222
212,1054.182394
213,1034.341439
214,1097.541118
215,1106.586305
216,1065.783539
217,1097.942669
218,1096.50009
219,1117.385534
220,1094.902596
221,1116.419927
222,1127.081473
223,1110.014013
224,1112.297928
225,1167.687586
226,1136.011671
227,1160.131377
228,1158.677877
229,1112.50831
230,1178.614411
231,1187.394454
232,1151.463226
233,1172.337696
234,1145.980572
235,1189.832891
236,1154.622617
237,1200.170053
238,1172.034317
239,1168.516347
240,1154.246878
241,1182.754424
242,1211.426557
243,1216.024194
244,1217.20949
245,1168.855164
246,1230.853011
247,1237.370373
248,1211.961253
249,1249.024422
250,1265.904734
251,1324.06417
252,1315.694839
253,1317.224014
254,1234.455201
255,1248.152376
256,1242.068589
257,1329.132332
258,1282.940724
259,1364.254713
260,1320.437928
261,1328.635737
262,1356.149659
263,1299.326705
264,1317.154586
265,1323.717181
266,1345.813606
267,1356.900285
268,1334.737114
269,1351.781591
270,1271.788552
271,1322.217964
272,1333.673525
273,1330.159385
274,1332.89707
275,1383.935107
276,1353.214082
277,1360.354919
278,1444.641683
279,1381.088309
280,1437.943742
281,1403.246352
282,1464.861721
283,1393.686918
284,1399.940633
285,1409.054682
286,1428.156882
287,1452.465938
288,1460.945354
289,1447.841869
290,1446.913808
291,1399.581344
292,1451.602556
293,1451.454994
294,1383.673191
295,1489.139706
296,1471.079744
297,1472.211241
298,1508.828614
299,1509.33147
300,1459.877112
301,1482.70974
302,1488.489973
303,1488.328796
304,1519.631156
305,1541.531113
306,1536.366003
307,1492.766063
308,1505.649693
309,1521.44366
310,1572.470407
311,1513.57093
312,1592.431594
313,1556.026824
314,1523.795796
315,1583.750255
316,1594.798266
317,1612.891934
318,1610.657047
319,1602.296684
320,1587.855617
321,1589.855572
322,1600.383884
323,1630.922193
324,1610.022518
325,1606.323991
326,1557.641158
327,1606.536659
328,1614.013889
329,1651.632234
330,1657.853664
331,1700.708597
332,1610.868001
333,1675.373016
334,1750.418102
335,1656.051388
336,1730.527491
337,1656.482382
338,1715.375604
339,1684.085449
340,1695.286547
341,1683.21885
342,1728.497106
343,1669.039422
344,1687.526193
345,1710.127842
346,1660.078013
347,1803.087341
348,1799.181451
349,1691.702017
350,1740.989256
351,1763.125334
352,1789.757656
353,1782.863404
354,1740.448495
355,1770.714147
356,1789.140074
357,1787.286682
358,1850.639161
359,1745.790791
360,1853.821962
361,1829.642006
362,1811.117827
363,1800.675399
364,1800.238667
365,1793.665513
366,1783.053553
367,1836.348939
368,1844.352253
369,1820.810727
370,1911.750255
371,1830.233502
372,1872.174128
373,1850.235669
374,1858.519586
375,1920.715415
376,1858.441156
377,1874.62838
378,1854.476124
379,1910.667896
380,1862.051771
381,1893.276556
382,1921.35664
383,1890.721622
384,1931.146062
385,1898.941617
386,1935.525109
387,1955.63688
388,1900.085723
389,1965.244966
390,2027.263689
391,1933.911357
392,1995.885077
393,1952.063445
394,1944.942451
395,1952.27301
396,1955.864363
397,1999.353195
398,1976.570649
399,1951.824185
400,1978.235176
401,2002.04323
402,1997.122974
403,1981.729626
404,2010.751389
405,2027.061348
406,2059.262223
407,2016.68102
408,2036.108978
409,2002.605704
410,2067.951601
411,2037.497645
412,2022.64829
413,2075.821292
414,2077.937384
415,2065.849187
416,2109.389477
417,2090.951925
418,2154.623915
419,2103.26426
420,2139.368928
421,2121.366915
422,2143.462393
423,2120.846055
424,2127.567533
425,2137.352328
426,2093.143737
427,2194.590698
428,2151.458083
429,2183.720976
430,2140.765775
431,2133.57515
432,2151.780223
433,2166.557235
434,2157.459336
435,2141.165241
436,2100.993026
437,2225.645561
438,2143.808523
439,2214.44987
440,2170.018804
441,2254.331546
442,2199.632289
443,2206.088005
444,2196.77275
445,2195.554691
446,2245.933066
447,2254.840316
448,2232.194573
449,2236.376264
450,2307.58331
451,2258.461393
452,2254.966592
453,2289.044233
454,2324.05558
455,2265.997468
456,2316.107135
457,2261.816223
458,2347.443261
459,2274.398861
460,2296.939712
461,2290.891594
462,2268.039677
463,2267.409921
464,2286.683795
465,2322.6473
466,2325.356748
467,2337.201922
468,2334.873807
469,2364.103811
470,2356.283292
471,2330.616348
472,2352.342122
473,2340.619893
474,2329.409043
475,2374.230438
476,2374.251122
477,2437.740466
478,2399.000883
479,2433.091378
480,2421.270231
481,2420.292636
482,2423.306287
483,2344.036211
484,2447.713736
485,2452.992339
486,2449.23908
487,2426.136282
488,2368.818476
489,2395.359741
490,2465.738732
491,2504.250951
492,2476.259392
493,2465.039507
494,2488.72749
495,2498.865269
496,2476.08629
497,2486.789033
498,2513.560525
499,2503.747421
500,2468.594686
501,2520.223293
502,2539.012564
503,2473.077818
504,2520.386497
505,2504.452651
506,2546.121898
507,2503.143904
508,2556.867192
509,2577.899329
510,2520.631749
511,2519.578658
512,2522.802605
513,2539.187702
514,2607.047653
515,2573.670624
516,2542.431482
517,2641.154063
518,2523.137776
519,2579.290914
520,2586.474368
521,2562.633343
522,2558.900377
523,2620.058146
524,2648.890208
525,2674.754589
526,2651.535631
527,2583.676538
528,2678.466619
529,2696.462028
530,2647.826891
531,2656.223333
532,2662.784022
533,2647.817591
534,2604.452337
535,2649.830351
536,2670.584481
537,2698.590008
538,2690.609059
539,2730.726905
540,2717.254659
541,2722.130978
542,2663.822645
543,2711.170088
544,2748.900912
545,2728.262481
546,2697.884811
547,2663.350001
548,2718.003211
549,2780.571666
550,2745.015859
551,2725.729635
552,2796.047567
553,2763.897808
554,2794.266484
555,2766.520794
556,2764.296527
557,2821.534913
558,2836.076161
559,2734.124506
560,2806.008026
561,2861.214263
562,2795.593861
563,2817.014915
564,2757.917126
565,2828.075122
566,2864.601819
567,2827.056328
568,2871.357577
569,2817.862981
570,2852.220032
571,2846.97404
572,2865.437009
573,2890.90724
574,2905.29313
575,2873.319189
576,2882.923066
577,2847.898724
578,2917.169551
579,2909.606612
580,2917.008607
581,2899.573426
582,2912.976582
583,2912.54708
584,2938.662401
585,2945.02785
586,2954.958272
587,2965.587394
588,2945.566454
589,2974.418186
590,2950.262676
591,2954.71233
592,2921.215105
593,2963.437579
594,2961.801583
595,2971.966691
596,3002.946347
597,3001.080521
598,2971.76246
599,3004.422427
600,2983.388312
601,2989.868832
602,2983.476465
603,3031.768911
604,2985.283223
605,3008.624182
606,3025.5638
607,2977.286047
608,2984.508613
609,3073.266216
610,3050.521291
611,3090.899522
612,3098.499896
613,3033.000008
614,3087.910576
615,3126.169066
616,3067.452022
617,3111.751924
618,3090.109038
619,3104.418973
620,3084.620801
621,3102.941628
622,3131.660644
623,3114.819788
624,3184.76633
625,3153.762245
626,3118.812893
627,3145.364111
628,3152.838335
629,3141.437297
630,3139.91568
631,3163.528787
632,3137.912874
633,3151.890088
634,3167.352797
635,3160.311833
636,3199.959514
637,3205.039895
638,3155.129613
639,3172.860218
640,3168.135242
641,3248.304291
642,3231.883282
643,3215.100436
644,3205.013881
645,3218.398784
646,3238.034524
647,3200.986429
648,3236.358714
649,3295.495875
650,3280.337075
651,3249.53171
652,3254.143208
653,3307.027933
654,3244.318568
655,3225.971813
656,3297.513018
657,3275.416651
658,3267.493417
659,3239.092005
660,3322.846307
661,3308.953038
662,3278.716057
663,3331.656198
664,3258.338003
665,3316.052101
666,3342.511214
667,3372.857771
668,3292.831073
669,3366.67197
670,3300.923992
671,3412.670803
672,3335.62105
673,3378.940936
674,3294.284355
675,3366.674736
676,3381.274297
677,3408.073737
678,3408.609541
679,3355.821435
680,3376.391699
681,3479.443207
682,3428.875774
683,3384.311826
684,3459.554198
685,3408.735839
686,3416.058735
687,3430.779908
688,3429.78647
689,3472.338533
690,3416.998504
691,3473.447753
692,3412.723389
693,3457.361724
694,3432.313938
695,3459.755499
696,3436.17992
697,3457.474496
698,3468.971398
699,3473.881942
700,3464.996741
701,3592.968618
702,3529.417244
703,3511.041168
704,3548.675575
705,3583.180158
706,3558.128149
707,3526.800885
708,3577.745429
709,3539.469254
710,3550.135195
711,3536.436928
712,3596.094711
713,3618.853554
714,3530.489065
715,3613.519313
716,3556.504042
717,3607.373122
718,3580.419118
719,3540.63885
720,3622.945923
721,3575.643961
722,3644.225612
723,3635.871692
724,3589.45913
725,3627.168574
726,3645.042249
727,3618.217454
728,3633.993255
729,3623.782694
730,3619.822628
731,3666.292943
732,3654.056981
733,3663.347647
734,3676.089848
735,3672.393368
736,3688.698815
737,3706.893135
738,3711.187682
739,3674.371085
740,3661.009534
741,3722.894997
742,3726.208545
743,3624.642665
744,3724.305634
745,3780.296199
746,3788.157755
747,3721.776212
748,3731.754189
749,3750.542965
750,3728.596164
751,3789.813959
752,3741.970226
753,3750.271001
754,3764.256813
755,3749.45052
756,3751.445586
757,3824.885382
758,3772.537564
759,3766.219182
760,3803.640755
761,3803.278708
762,3812.030684
763,3794.721067
764,3840.293639
765,3864.293471
766,3788.055769
767,3817.300656
768,3832.211345
769,3823.88032
770,3899.709226
771,3867.919925
772,3846.974102
773,3886.363728
774,3923.64526
