Date,Close
0,1.187582366
1,-1.074676547
2,2.382748289
3,-0.889440872
4,0.074317468
5,-1.056282251
6,-0.428950374
7,10.09408959
8,3.891782726
9,2.603210743
10,7.022799591
11,7.881264531
12,5.588291973
13,0.405390318
14,9.785413255
15,5.579032844
16,8.457128037
17,9.042015443
18,9.836439884
19,8.483141207
20,13.58429312
21,8.271593927
22,8.221189908
23,9.728923315
24,11.6336665
25,10.83807307
26,19.19847891
27,16.08399774
28,12.55713427
29,13.33766799
30,14.3972401
31,18.51704123
32,18.57190332
33,13.51109584
34,21.03778784
35,15.67128719
36,14.60985361
37,22.33064414
38,19.79497591
39,23.91403298
40,20.12953598
41,21.42943723
42,19.10798613
43,20.3774116
44,19.94875468
45,25.34611998
46,25.86721462
47,26.16711328
48,20.27109623
49,24.68413924
50,25.42939004
51,29.19354377
52,29.34323068
53,24.564052
54,27.78879691
55,28.62513805
56,32.21119072
57,30.18260982
58,27.39671802
59,34.74298439
60,28.26246686
61,31.16890705
62,29.18490879
63,29.58740275
64,32.33637662
65,29.08893852
66,35.25057879
67,28.72030453
68,34.46263307
69,33.15620415
70,38.23217812
71,39.7475682
72,41.40228317
73,40.16251436
74,34.46761508
75,37.58319731
76,41.05688804
77,35.71647562
78,38.53906192
79,37.58358873
80,45.02811871
81,37.83705638
82,42.72863816
83,41.53953818
84,41.24108748
85,41.10550003
86,47.11681878
87,45.11137441
88,42.37567991
89,41.98835321
90,40.69531841
91,43.36820384
92,45.68563075
93,40.80283482
94,47.55064312
95,47.0356241
96,52.43720892
97,45.82136082
98,47.73346987
99,52.76255327
100,48.9853634
101,46.37379884
102,54.83340208
103,52.90430099
104,53.54117988
105,57.38777451
106,43.77359443
107,56.82038931
108,52.41565289
109,54.79444616
110,51.97036929
111,53.68509343
112,54.38215775
113,60.3858411
114,54.34929449
115,55.28289896
116,58.07221869
117,68.25858803
118,59.79081652
119,50.58729773
120,61.06732429
121,59.45495461
122,57.6097437
123,62.28552251
124,59.13948035
125,67.25486341
126,62.95202327
127,67.33887453
128,61.7073318
129,64.63271054
130,58.62047651
131,64.32889363
132,66.7154443
133,66.85199502
134,65.26075596
135,69.58426934
136,70.80424696
137,63.12464828
138,63.56084918
139,68.23508607
140,67.49179271
141,66.46591032
142,75.31064351
143,72.18859567
144,68.43370919
145,66.90385624
146,74.6452864
147,75.53881019
148,74.76287296
149,74.8888626
150,73.61396547
151,74.07716755
152,77.80981016
153,75.55231841
154,73.92289634
155,78.19045955
156,75.01184822
157,75.80937756
158,81.0758592
159,75.69336665
160,78.5887475
161,80.92893932
162,84.62345757
163,79.5389363
164,85.20343948
165,83.56400598
166,78.64689128
167,84.30403198
168,84.67150284
169,82.9486439
170,79.67685035
171,86.26617735
172,86.12701503
173,90.06291783
174,87.30688928
175,84.52463659
176,85.05832163
177,90.81203255
178,88.66900472
179,88.0032339
180,89.6179861
181,95.9720801
182,87.20866771
183,90.15806189
184,93.80619768
185,93.61149859
186,93.77261248
187,95.48225533
188,89.50178625
189,88.84120341
190,96.96269224
191,92.55081199
192,98.9082191
193,94.99306095
194,99.63703733
195,100.4953418
196,97.76578588
197,94.179473
198,102.5784955
199,99.50169226
200,102.4026897
201,99.68253702
202,105.7890772
203,100.2687226
204,98.80906506
205,99.79562401
206,102.858782
207,103.9028088
208,104.2957187
209,107.4085913
210,104.8340222
211,105.4182394
212,103.4341439
213,109.7541118
214,110.6586305
215,106.5783539
216,109.7942669
217,109.650009
218,111.7385534
219,109.4902596
220,111.6419927
221,112.7081473
222,111.0014013
223,111.2297928
224,116.7687586
225,113.6011671
226,116.0131377
227,115.8677877
228,111.250831
229,117.8614411
230,118.7394454
231,115.1463226
232,117.2337696
233,114.5980572
234,118.9832891
235,115.4622617
236,120.0170053
237,117.2034317
238,116.8516347
239,115.4246878
240,118.2754424
241,121.1426557
242,121.6024194
243,121.720949
244,116.8855164
245,123.0853011
246,123.7370373
247,121.1961253
248,124.9024422
249,126.5904734
250,132.406417
251,131.5694839
252,131.7224014
253,123.4455201
254,124.8152376
255,124.2068589
256,132.9132332
257,128.2940724
258,136.4254713
259,132.0437928
260,132.8635737
261,135.6149659
262,129.9326705
263,131.7154586
264,132.3717181
265,134.5813606
266,135.6900285
267,133.4737114
268,135.1781591
269,127.1788552
270,132.2217964
271,133.3673525
272,133.0159385
273,133.289707
274,138.3935107
275,135.3214082
276,136.0354919
277,144.4641683
278,138.1088309
279,143.7943742
280,140.3246352
281,146.4861721
282,139.3686918
283,139.9940633
284,140.9054682
285,142.8156882
286,145.2465938
287,146.0945354
288,144.7841869
289,144.6913808
290,139.9581344
291,145.1602556
292,145.1454994
293,138.3673191
294,148.9139706
295,147.1079744
296,147.2211241
297,150.8828614
298,150.933147
299,145.9877112
300,148.270974
301,148.8489973
302,148.8328796
303,151.9631156
304,154.1531113
305,153.6366003
306,149.2766063
307,150.5649693
308,152.144366
309,157.2470407
310,151.357093
311,159.2431594
312,155.6026824
313,152.3795796
314,158.3750255
315,159.4798266
316,161.2891934
317,161.0657047
318,160.2296684
319,158.7855617
320,158.9855572
321,160.0383884
322,163.0922193
323,161.0022518
324,160.6323991
325,155.7641158
326,160.6536659
327,161.4013889
328,165.1632234
329,165.7853664
330,170.0708597
331,161.0868001
332,167.5373016
333,175.0418102
334,165.6051388
335,173.0527491
336,165.6482382
337,171.5375604
338,168.4085449
339,169.5286547
340,168.321885
341,172.8497106
342,166.9039422
343,168.7526193
344,171.0127842
345,166.0078013
346,180.3087341
347,179.9181451
348,169.1702017
349,174.0989256
350,176.3125334
351,178.9757656
352,178.2863404
353,174.0448495
354,177.0714147
355,178.9140074
356,178.7286682
357,185.0639161
358,174.5790791
359,185.3821962
360,182.9642006
361,181.1117827
362,180.0675399
363,180.0238667
364,179.3665513
365,178.3053553
366,183.6348939
367,184.4352253
368,182.0810727
369,191.1750255
370,183.0233502
371,187.2174128
372,185.0235669
373,185.8519586
374,192.0715415
375,185.8441156
376,187.462838
377,185.4476124
378,191.0667896
379,186.2051771
380,189.3276556
381,192.135664
382,189.0721622
383,193.1146062
384,189.8941617
385,193.5525109
386,195.563688
387,190.0085723
388,196.5244966
389,202.7263689
390,193.3911357
391,199.5885077
392,195.2063445
393,194.4942451
394,195.227301
395,195.5864363
396,199.9353195
397,197.6570649
398,195.1824185
399,197.8235176
400,200.204323
401,199.7122974
402,198.1729626
403,201.0751389
404,202.7061348
405,205.9262223
406,201.668102
